"","BKNG_ID","AGE","NBR_CRUISES","GROUP_TYPEF","GROUP_TYPEG","GROUP_TYPEI","GROUP_TYPEK","GROUP_TYPEQ","GROUP_TYPEUnknown","BKNG_STATUS","AIR_FLAGL","AIR_FLAGN","AIR_FLAGUnknown","AIR_FLAGY","BKNG_SOURCEAGENCY","BKNG_SOURCEDIRECT","BKNG_TYPEFIT","BKNG_TYPEGROUP","GENDERF","GENDERM","GENDERUnknown","DINING_TIME_CODE1","DINING_TIME_CODE2","DINING_TIME_CODEP","METAD","METAF","METAI","METAO","METAS","METAV","NET_TKT_REV","US_Citizen","Insurance_purchased","Resident_or_Immigrant","USD_Payment"
"1826",1826,60,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,228.24,1,1,1,1
"1827",1827,67,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,300.74,1,1,0,1
"1828",1828,55,0,0,0,0,0,0,1,"B",0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,318.54,1,1,0,1
"1829",1829,37,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,0,1
"1830",1830,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,275.68,1,1,0,1
"1831",1831,65,2,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"1832",1832,63,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"1833",1833,38,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,411.65,1,1,1,1
"1834",1834,43,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1835",1835,17,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,0,1
"1836",1836,46,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,247.51,1,1,1,1
"1837",1837,33,0,0,0,1,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,224.27,1,1,0,1
"1838",1838,19,0,0,0,0,0,1,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,226.05,1,1,0,1
"1839",1839,60,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"1840",1840,59,0,1,0,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,162.08,1,1,1,1
"1841",1841,76,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,460.87,1,0,1,1
"1842",1842,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,281.32,1,1,0,1
"1843",1843,58,0,0,0,1,0,0,0,"C",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,196.15,1,1,0,1
"1844",1844,70,2,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1845",1845,34,0,0,0,0,0,1,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,139.53,1,1,1,1
"1846",1846,49,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,154.25,1,1,1,1
"1847",1847,33,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,142.35,1,1,1,1
"1848",1848,59,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,237.99,1,1,1,1
"1849",1849,66,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,403.24,1,1,1,1
"1850",1850,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,245.66,1,1,0,1
"1851",1851,70,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,176.35,1,1,1,1
"1852",1852,49,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,315.65,1,1,1,1
"1853",1853,15,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,204.47,0,1,1,1
"1854",1854,48,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,297.11,1,1,1,1
"1855",1855,48,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,291.47,1,1,1,1
"1856",1856,15,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,165.65,1,1,1,1
"1857",1857,32,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"1858",1858,17,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,230.49,1,1,1,1
"1859",1859,68,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,166.1,1,1,1,1
"1860",1860,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,0,1
"1861",1861,30,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,171.71,1,1,1,1
"1862",1862,45,1,0,0,0,0,1,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,232.66,1,1,1,1
"1863",1863,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,259.33,1,1,0,1
"1864",1864,70,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,170.54,1,1,1,1
"1865",1865,63,1,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"1866",1866,33,0,0,0,1,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,121.85,1,1,0,1
"1867",1867,81,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,318.54,1,1,0,1
"1868",1868,19,2,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,165.93,1,1,1,1
"1869",1869,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,217.83,1,1,0,1
"1870",1870,13,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,165.65,1,1,1,1
"1871",1871,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,204.47,0,1,0,1
"1872",1872,60,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,237.99,1,1,1,1
"1873",1873,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,245.66,1,1,0,1
"1874",1874,58,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,146.83,1,1,1,1
"1875",1875,51,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,174.53,1,1,1,1
"1876",1876,65,3,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,432.83,1,1,1,1
"1877",1877,48,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,136.46,1,1,0,1
"1878",1878,16,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,136.2,1,1,1,1
"1879",1879,66,0,0,0,0,0,1,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,234.08,1,1,1,1
"1880",1880,53,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,460.87,1,0,1,1
"1881",1881,46,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"1882",1882,53,1,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,391.51,1,1,1,1
"1883",1883,65,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,169.11,1,1,1,1
"1884",1884,50,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,138.71,1,1,1,1
"1885",1885,42,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,105.65,1,0,1,1
"1886",1886,60,1,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,289.97,1,1,1,1
"1887",1887,40,0,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,479.25,1,0,1,1
"1888",1888,34,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,131.83,1,1,1,1
"1889",1889,60,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,130.74,1,0,1,1
"1890",1890,58,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,236.45,1,1,1,1
"1891",1891,33,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,226.88,1,1,0,1
"1892",1892,55,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,158.03,1,1,1,1
"1893",1893,33,0,0,0,1,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,224.27,1,1,0,1
"1894",1894,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"1895",1895,59,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,80.61,1,1,1,1
"1896",1896,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,159.65,1,1,0,1
"1897",1897,64,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,98.4,0,1,1,1
"1898",1898,34,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,249.65,1,1,0,1
"1899",1899,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"1900",1900,64,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,145.61,1,1,1,1
"1901",1901,68,1,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"1902",1902,88,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,482.83,1,0,1,1
"1903",1903,68,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,249.53,1,1,1,1
"1904",1904,69,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,0,1,1
"1905",1905,65,1,0,0,0,0,1,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,237.43,1,1,1,1
"1906",1906,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,254.9,0,1,0,1
"1907",1907,57,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,204.11,1,1,1,1
"1908",1908,19,3,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,285.65,1,1,1,1
"1909",1909,45,2,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,135.47,1,0,1,1
"1910",1910,19,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,173.25,1,1,1,1
"1911",1911,33,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,151.13,1,1,1,1
"1912",1912,60,1,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,212.17,1,1,1,1
"1913",1913,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,252.17,1,1,0,1
"1914",1914,22,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1915",1915,55,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,128.33,1,1,1,1
"1916",1916,56,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"1917",1917,18,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1918",1918,58,4,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,134.01,1,1,1,1
"1919",1919,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"1920",1920,33,0,0,0,1,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,123.94,1,1,0,1
"1921",1921,66,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,275.68,1,1,1,1
"1922",1922,51,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,150.82,1,1,1,1
"1923",1923,75,0,0,0,0,0,1,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,409.11,1,1,0,1
"1924",1924,29,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"1925",1925,55,0,0,0,1,0,0,0,"B",0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,225.77,1,1,0,1
"1926",1926,56,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"1927",1927,75,1,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,279.93,1,1,1,1
"1928",1928,29,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,152,1,1,1,1
"1929",1929,53,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,183,1,1,1,1
"1930",1930,55,0,0,0,0,0,0,1,"B",1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"1931",1931,66,11,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,482.83,1,1,1,1
"1932",1932,42,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,235.85,1,1,1,1
"1933",1933,63,1,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,302.89,0,1,1,0
"1934",1934,68,5,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,404.12,1,1,1,1
"1935",1935,55,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,229.31,1,0,1,1
"1936",1936,83,11,0,0,0,0,0,1,"B",0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,198.92,1,0,1,1
"1937",1937,45,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,143.23,1,1,1,1
"1938",1938,79,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,266.51,1,1,1,1
"1939",1939,69,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,252.26,0,1,1,0
"1940",1940,53,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,240.98,1,1,0,1
"1941",1941,49,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,0,1,1
"1942",1942,51,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,154.25,1,1,0,1
"1943",1943,47,1,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,234.36,1,1,1,1
"1944",1944,54,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,244.66,1,1,0,1
"1945",1945,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,240.98,1,1,0,1
"1946",1946,41,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,61.4,1,1,1,1
"1947",1947,69,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,173.24,1,1,1,1
"1948",1948,63,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1949",1949,52,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,267.65,1,1,0,1
"1950",1950,33,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,129.46,1,1,0,1
"1951",1951,36,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,411.65,1,1,1,1
"1952",1952,56,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,0,1,1
"1953",1953,54,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,145.9,1,1,1,1
"1954",1954,73,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,140.61,1,1,1,1
"1955",1955,59,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,122.58,1,1,1,1
"1956",1956,36,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,147.11,1,0,1,1
"1957",1957,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,285.9,0,1,0,1
"1958",1958,55,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,241.28,1,1,0,1
"1959",1959,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,424.99,1,1,0,1
"1960",1960,50,2,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,268.54,1,1,1,1
"1961",1961,49,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
"1962",1962,79,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,0,1
"1963",1963,52,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,114.55,1,1,1,1
"1964",1964,75,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,173.25,1,1,0,1
"1965",1965,69,2,0,0,0,0,1,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,430.03,1,1,1,1
"1966",1966,22,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,162.7,1,1,1,1
"1967",1967,33,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,127.39,1,1,0,1
"1968",1968,58,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,181.64,1,1,1,1
"1969",1969,52,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,139.38,1,0,1,1
"1970",1970,88,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,234.08,0,1,0,1
"1971",1971,77,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,186.08,1,1,1,1
"1972",1972,67,1,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,518.54,1,1,1,1
"1973",1973,61,1,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1974",1974,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,0,1
"1975",1975,27,0,1,0,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,184.91,1,1,1,1
"1976",1976,54,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,33.8,1,1,1,1
"1977",1977,33,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,223.18,1,1,0,1
"1978",1978,59,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,117.65,0,1,1,1
"1979",1979,49,0,0,0,0,0,0,1,"C",0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
"1980",1980,53,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,244.66,1,1,1,1
"1981",1981,39,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,230.51,1,1,1,1
"1982",1982,33,0,0,1,0,0,0,0,"C",0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
"1983",1983,55,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"1984",1984,58,4,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"1985",1985,54,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,254.08,1,1,1,1
"1986",1986,69,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,-23.95,1,1,1,1
"1987",1987,58,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,295.77,0,1,1,0
"1988",1988,49,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,0,1,1
"1989",1989,41,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,105.33,1,1,1,1
"1990",1990,52,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"1991",1991,48,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,135.11,1,1,1,1
"1992",1992,79,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,235.39,1,1,1,1
"1993",1993,50,1,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,154.23,1,1,1,1
"1994",1994,60,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"1995",1995,55,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,127.64,1,1,1,1
"1996",1996,92,5,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,195.07,1,0,1,1
"1997",1997,19,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"1998",1998,46,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,105.65,1,1,1,1
"1999",1999,92,4,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,218.54,1,1,1,1
"2000",2000,64,7,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,275.68,1,1,1,1
